
Begin Step 0, Time: 0.02, Redshift: 49, Nf = 0134217728, Systemstep: 0, Dloga: 0

Begin Step 3501, Time: 0.789478, Redshift: 0.26666, Nf = 0000632669, Systemstep: 0.000376919, Dloga: 0.000477542

Begin Step 3502, Time: 0.789855, Redshift: 0.266055, Nf = 0010259097, Systemstep: 0.000377099, Dloga: 0.000477542

Begin Step 3503, Time: 0.790232, Redshift: 0.26545, Nf = 0000633979, Systemstep: 0.000377279, Dloga: 0.000477542

Begin Step 3504, Time: 0.79061, Redshift: 0.264846, Nf = 0035303310, Systemstep: 0.000377459, Dloga: 0.000477542

Begin Step 3505, Time: 0.790988, Redshift: 0.264242, Nf = 0000637098, Systemstep: 0.000377639, Dloga: 0.000477542

Begin Step 3506, Time: 0.791365, Redshift: 0.263639, Nf = 0010261949, Systemstep: 0.00037782, Dloga: 0.000477542

Begin Step 3507, Time: 0.791743, Redshift: 0.263036, Nf = 0000637648, Systemstep: 0.000378, Dloga: 0.000477542

Begin Step 3508, Time: 0.792122, Redshift: 0.262433, Nf = 0068093575, Systemstep: 0.000378181, Dloga: 0.000477542

Begin Step 3509, Time: 0.7925, Redshift: 0.26183, Nf = 0000641102, Systemstep: 0.000378362, Dloga: 0.000477542

Begin Step 3510, Time: 0.792878, Redshift: 0.261227, Nf = 0010262565, Systemstep: 0.000378542, Dloga: 0.000477542

Begin Step 3511, Time: 0.793257, Redshift: 0.260625, Nf = 0000640930, Systemstep: 0.000378723, Dloga: 0.000477542

Begin Step 3512, Time: 0.793636, Redshift: 0.260023, Nf = 0035299617, Systemstep: 0.000378904, Dloga: 0.000477542

Begin Step 3513, Time: 0.794015, Redshift: 0.259422, Nf = 0000642837, Systemstep: 0.000379085, Dloga: 0.000477542

Begin Step 3514, Time: 0.794394, Redshift: 0.258821, Nf = 0010260327, Systemstep: 0.000379266, Dloga: 0.000477542

Begin Step 3515, Time: 0.794774, Redshift: 0.25822, Nf = 0000640194, Systemstep: 0.000379447, Dloga: 0.000477542

Begin Step 3516, Time: 0.795154, Redshift: 0.257619, Nf = 0134217728, Systemstep: 0.000379628, Dloga: 0.000477542

Begin Step 3517, Time: 0.795533, Redshift: 0.257018, Nf = 0000647538, Systemstep: 0.00037981, Dloga: 0.000477542

Begin Step 3518, Time: 0.795913, Redshift: 0.256418, Nf = 0010276630, Systemstep: 0.000379991, Dloga: 0.000477542

Begin Step 3519, Time: 0.796293, Redshift: 0.255818, Nf = 0000648998, Systemstep: 0.000380173, Dloga: 0.000477542

Begin Step 3520, Time: 0.796674, Redshift: 0.255219, Nf = 0035356753, Systemstep: 0.000380354, Dloga: 0.000477542

Begin Step 3521, Time: 0.797054, Redshift: 0.25462, Nf = 0000650986, Systemstep: 0.000380536, Dloga: 0.000477542

Begin Step 3522, Time: 0.797435, Redshift: 0.254021, Nf = 0010282482, Systemstep: 0.000380718, Dloga: 0.000477542

Begin Step 3523, Time: 0.797816, Redshift: 0.253422, Nf = 0000649911, Systemstep: 0.0003809, Dloga: 0.000477542

Begin Step 3524, Time: 0.798197, Redshift: 0.252823, Nf = 0068033195, Systemstep: 0.000381082, Dloga: 0.000477542

Begin Step 3525, Time: 0.798578, Redshift: 0.252225, Nf = 0000651289, Systemstep: 0.000381264, Dloga: 0.000477542

Begin Step 3526, Time: 0.79896, Redshift: 0.251627, Nf = 0010283582, Systemstep: 0.000381446, Dloga: 0.000477542

Begin Step 3527, Time: 0.799341, Redshift: 0.25103, Nf = 0000647735, Systemstep: 0.000381628, Dloga: 0.000477542

Begin Step 3528, Time: 0.799723, Redshift: 0.250433, Nf = 0035350995, Systemstep: 0.00038181, Dloga: 0.000477542

Begin Step 3529, Time: 0.800105, Redshift: 0.249836, Nf = 0000647058, Systemstep: 0.000381993, Dloga: 0.000477542

Begin Step 3530, Time: 0.800487, Redshift: 0.249239, Nf = 0010281718, Systemstep: 0.000382175, Dloga: 0.000477542

Begin Step 3531, Time: 0.80087, Redshift: 0.248643, Nf = 0000641727, Systemstep: 0.000382358, Dloga: 0.000477542

Begin Step 3532, Time: 0.801252, Redshift: 0.248046, Nf = 0134217728, Systemstep: 0.00038254, Dloga: 0.000477542

Begin Step 3533, Time: 0.801635, Redshift: 0.247451, Nf = 0000646176, Systemstep: 0.000382723, Dloga: 0.000477542

Begin Step 3534, Time: 0.802018, Redshift: 0.246855, Nf = 0010300273, Systemstep: 0.000382906, Dloga: 0.000477542

Begin Step 3535, Time: 0.802401, Redshift: 0.24626, Nf = 0000644263, Systemstep: 0.000383089, Dloga: 0.000477542

Begin Step 3536, Time: 0.802784, Redshift: 0.245665, Nf = 0035407246, Systemstep: 0.000383272, Dloga: 0.000477542

Begin Step 3537, Time: 0.803168, Redshift: 0.24507, Nf = 0000643610, Systemstep: 0.000383455, Dloga: 0.000477542

Begin Step 3538, Time: 0.803551, Redshift: 0.244476, Nf = 0010306575, Systemstep: 0.000383638, Dloga: 0.000477542

Begin Step 3539, Time: 0.803935, Redshift: 0.243881, Nf = 0000639864, Systemstep: 0.000383821, Dloga: 0.000477542

Begin Step 3540, Time: 0.804319, Redshift: 0.243288, Nf = 0067973536, Systemstep: 0.000384004, Dloga: 0.000477542

Begin Step 3541, Time: 0.804703, Redshift: 0.242694, Nf = 0000639397, Systemstep: 0.000384188, Dloga: 0.000477542

Begin Step 3542, Time: 0.805088, Redshift: 0.242101, Nf = 0010307469, Systemstep: 0.000384371, Dloga: 0.000477542

Begin Step 3543, Time: 0.805472, Redshift: 0.241508, Nf = 0000635385, Systemstep: 0.000384555, Dloga: 0.000477542

Begin Step 3544, Time: 0.805857, Redshift: 0.240915, Nf = 0035400736, Systemstep: 0.000384739, Dloga: 0.000477542

Begin Step 3545, Time: 0.806242, Redshift: 0.240322, Nf = 0000634176, Systemstep: 0.000384922, Dloga: 0.000477542

Begin Step 3546, Time: 0.806627, Redshift: 0.23973, Nf = 0010307121, Systemstep: 0.000385106, Dloga: 0.000477542

Begin Step 3547, Time: 0.807012, Redshift: 0.239138, Nf = 0000628459, Systemstep: 0.00038529, Dloga: 0.000477542

Begin Step 3548, Time: 0.807398, Redshift: 0.238547, Nf = 0134217728, Systemstep: 0.000385474, Dloga: 0.000477542

Begin Step 3549, Time: 0.807783, Redshift: 0.237955, Nf = 0000632664, Systemstep: 0.000385658, Dloga: 0.000477542

Begin Step 3550, Time: 0.808169, Redshift: 0.237364, Nf = 0010325623, Systemstep: 0.000385843, Dloga: 0.000477542

Begin Step 3551, Time: 0.808555, Redshift: 0.236774, Nf = 0000631187, Systemstep: 0.000386027, Dloga: 0.000477542

Begin Step 3552, Time: 0.808942, Redshift: 0.236183, Nf = 0035453631, Systemstep: 0.000386211, Dloga: 0.000477542

Begin Step 3553, Time: 0.809328, Redshift: 0.235593, Nf = 0000631146, Systemstep: 0.000386396, Dloga: 0.000477542

Begin Step 3554, Time: 0.809715, Redshift: 0.235003, Nf = 0010329709, Systemstep: 0.00038658, Dloga: 0.000477542

Begin Step 3555, Time: 0.810101, Redshift: 0.234414, Nf = 0000627574, Systemstep: 0.000386765, Dloga: 0.000477542

Begin Step 3556, Time: 0.810488, Redshift: 0.233824, Nf = 0067909357, Systemstep: 0.00038695, Dloga: 0.000477542

Begin Step 3557, Time: 0.810875, Redshift: 0.233235, Nf = 0000627000, Systemstep: 0.000387135, Dloga: 0.000477542

Begin Step 3558, Time: 0.811263, Redshift: 0.232646, Nf = 0010333154, Systemstep: 0.000387319, Dloga: 0.000477542

Begin Step 3559, Time: 0.81165, Redshift: 0.232058, Nf = 0000621586, Systemstep: 0.000387504, Dloga: 0.000477542

Begin Step 3560, Time: 0.812038, Redshift: 0.23147, Nf = 0035444213, Systemstep: 0.00038769, Dloga: 0.000477542

Begin Step 3561, Time: 0.812426, Redshift: 0.230882, Nf = 0000619738, Systemstep: 0.000387875, Dloga: 0.000477542

Begin Step 3562, Time: 0.812814, Redshift: 0.230294, Nf = 0010330835, Systemstep: 0.00038806, Dloga: 0.000477542

Begin Step 3563, Time: 0.813202, Redshift: 0.229707, Nf = 0000613784, Systemstep: 0.000388245, Dloga: 0.000477542

Begin Step 3564, Time: 0.813591, Redshift: 0.22912, Nf = 0134217728, Systemstep: 0.000388431, Dloga: 0.000477542

Begin Step 3565, Time: 0.813979, Redshift: 0.228533, Nf = 0000619452, Systemstep: 0.000388616, Dloga: 0.000477542

Begin Step 3566, Time: 0.814368, Redshift: 0.227946, Nf = 0010349090, Systemstep: 0.000388802, Dloga: 0.000477542

Begin Step 3567, Time: 0.814757, Redshift: 0.22736, Nf = 0000618733, Systemstep: 0.000388988, Dloga: 0.000477542

Begin Step 3568, Time: 0.815146, Redshift: 0.226774, Nf = 0035495530, Systemstep: 0.000389173, Dloga: 0.000477542

Begin Step 3569, Time: 0.815535, Redshift: 0.226188, Nf = 0000618581, Systemstep: 0.000389359, Dloga: 0.000477542

Begin Step 3570, Time: 0.815925, Redshift: 0.225603, Nf = 0010353449, Systemstep: 0.000389545, Dloga: 0.000477542

Begin Step 3571, Time: 0.816315, Redshift: 0.225018, Nf = 0000614200, Systemstep: 0.000389731, Dloga: 0.000477542

Begin Step 3572, Time: 0.816705, Redshift: 0.224433, Nf = 0067845888, Systemstep: 0.000389918, Dloga: 0.000477542

Begin Step 3573, Time: 0.817095, Redshift: 0.223848, Nf = 0000612231, Systemstep: 0.000390104, Dloga: 0.000477542

Begin Step 3574, Time: 0.817485, Redshift: 0.223264, Nf = 0010352843, Systemstep: 0.00039029, Dloga: 0.000477542

Begin Step 3575, Time: 0.817876, Redshift: 0.22268, Nf = 0000606251, Systemstep: 0.000390477, Dloga: 0.000477542

Begin Step 3576, Time: 0.818266, Redshift: 0.222096, Nf = 0035484387, Systemstep: 0.000390663, Dloga: 0.000477542

Begin Step 3577, Time: 0.818657, Redshift: 0.221513, Nf = 0000605758, Systemstep: 0.00039085, Dloga: 0.000477542

Begin Step 3578, Time: 0.819048, Redshift: 0.22093, Nf = 0010349145, Systemstep: 0.000391036, Dloga: 0.000477542

Begin Step 3579, Time: 0.819439, Redshift: 0.220347, Nf = 0000601991, Systemstep: 0.000391223, Dloga: 0.000477542

Begin Step 3580, Time: 0.819831, Redshift: 0.219764, Nf = 0134217728, Systemstep: 0.00039141, Dloga: 0.000477542

Begin Step 3581, Time: 0.820222, Redshift: 0.219182, Nf = 0000607894, Systemstep: 0.000391597, Dloga: 0.000477542

Begin Step 3582, Time: 0.820614, Redshift: 0.2186, Nf = 0010368094, Systemstep: 0.000391784, Dloga: 0.000477542

Begin Step 3583, Time: 0.821006, Redshift: 0.218018, Nf = 0000608864, Systemstep: 0.000391971, Dloga: 0.000477542

Begin Step 3584, Time: 0.821398, Redshift: 0.217436, Nf = 0035532358, Systemstep: 0.000392158, Dloga: 0.000477542

Begin Step 3585, Time: 0.821791, Redshift: 0.216855, Nf = 0000610672, Systemstep: 0.000392346, Dloga: 0.000477542

Begin Step 3586, Time: 0.822183, Redshift: 0.216274, Nf = 0010371928, Systemstep: 0.000392533, Dloga: 0.000477542

Begin Step 3587, Time: 0.822576, Redshift: 0.215693, Nf = 0000608718, Systemstep: 0.000392721, Dloga: 0.000477542

Begin Step 3588, Time: 0.822969, Redshift: 0.215113, Nf = 0067778432, Systemstep: 0.000392908, Dloga: 0.000477542

Begin Step 3589, Time: 0.823362, Redshift: 0.214533, Nf = 0000610317, Systemstep: 0.000393096, Dloga: 0.000477542

Begin Step 3590, Time: 0.823755, Redshift: 0.213953, Nf = 0010372721, Systemstep: 0.000393284, Dloga: 0.000477542

Begin Step 3591, Time: 0.824149, Redshift: 0.213373, Nf = 0000607775, Systemstep: 0.000393471, Dloga: 0.000477542

Begin Step 3592, Time: 0.824542, Redshift: 0.212794, Nf = 0035519947, Systemstep: 0.000393659, Dloga: 0.000477542

Begin Step 3593, Time: 0.824936, Redshift: 0.212215, Nf = 0000608863, Systemstep: 0.000393847, Dloga: 0.000477542

Begin Step 3594, Time: 0.82533, Redshift: 0.211636, Nf = 0010368248, Systemstep: 0.000394036, Dloga: 0.000477542

Begin Step 3595, Time: 0.825724, Redshift: 0.211058, Nf = 0000605903, Systemstep: 0.000394224, Dloga: 0.000477542

Begin Step 3596, Time: 0.826119, Redshift: 0.21048, Nf = 0134217728, Systemstep: 0.000394412, Dloga: 0.000477542

Begin Step 3597, Time: 0.826513, Redshift: 0.209902, Nf = 0000612861, Systemstep: 0.000394601, Dloga: 0.000477542

Begin Step 3598, Time: 0.826908, Redshift: 0.209324, Nf = 0010390160, Systemstep: 0.000394789, Dloga: 0.000477542

Begin Step 3599, Time: 0.827303, Redshift: 0.208747, Nf = 0000613038, Systemstep: 0.000394978, Dloga: 0.000477542

Begin Step 3600, Time: 0.827698, Redshift: 0.20817, Nf = 0035567673, Systemstep: 0.000395166, Dloga: 0.000477542

Begin Step 3601, Time: 0.828094, Redshift: 0.207593, Nf = 0000614351, Systemstep: 0.000395355, Dloga: 0.000477542

Begin Step 3602, Time: 0.828489, Redshift: 0.207016, Nf = 0010393841, Systemstep: 0.000395544, Dloga: 0.000477542

Begin Step 3603, Time: 0.828885, Redshift: 0.20644, Nf = 0000612341, Systemstep: 0.000395733, Dloga: 0.000477542

Begin Step 3604, Time: 0.829281, Redshift: 0.205864, Nf = 0067709399, Systemstep: 0.000395922, Dloga: 0.000477542

Begin Step 3605, Time: 0.829677, Redshift: 0.205288, Nf = 0000613589, Systemstep: 0.000396111, Dloga: 0.000477542

Begin Step 3606, Time: 0.830073, Redshift: 0.204713, Nf = 0010394861, Systemstep: 0.0003963, Dloga: 0.000477542

Begin Step 3607, Time: 0.83047, Redshift: 0.204138, Nf = 0000610342, Systemstep: 0.000396489, Dloga: 0.000477542

Begin Step 3608, Time: 0.830866, Redshift: 0.203563, Nf = 0035556442, Systemstep: 0.000396679, Dloga: 0.000477542

Begin Step 3609, Time: 0.831263, Redshift: 0.202988, Nf = 0000611503, Systemstep: 0.000396868, Dloga: 0.000477542

Begin Step 3610, Time: 0.83166, Redshift: 0.202414, Nf = 0010392578, Systemstep: 0.000397058, Dloga: 0.000477542

Begin Step 3611, Time: 0.832058, Redshift: 0.20184, Nf = 0000607302, Systemstep: 0.000397247, Dloga: 0.000477542

Begin Step 3612, Time: 0.832455, Redshift: 0.201266, Nf = 0134217728, Systemstep: 0.000397437, Dloga: 0.000477542

Begin Step 3613, Time: 0.832853, Redshift: 0.200693, Nf = 0000613488, Systemstep: 0.000397627, Dloga: 0.000477542

Begin Step 3614, Time: 0.83325, Redshift: 0.200119, Nf = 0010417883, Systemstep: 0.000397817, Dloga: 0.000477542

Begin Step 3615, Time: 0.833648, Redshift: 0.199546, Nf = 0000613542, Systemstep: 0.000398007, Dloga: 0.000477542

Begin Step 3616, Time: 0.834047, Redshift: 0.198974, Nf = 0035600697, Systemstep: 0.000398197, Dloga: 0.000477542

Begin Step 3617, Time: 0.834445, Redshift: 0.198401, Nf = 0000614089, Systemstep: 0.000398387, Dloga: 0.000477542

Begin Step 3618, Time: 0.834844, Redshift: 0.197829, Nf = 0010423273, Systemstep: 0.000398578, Dloga: 0.000477542

Begin Step 3619, Time: 0.835242, Redshift: 0.197257, Nf = 0000611271, Systemstep: 0.000398768, Dloga: 0.000477542

Begin Step 3620, Time: 0.835641, Redshift: 0.196686, Nf = 0067639269, Systemstep: 0.000398958, Dloga: 0.000477542

Begin Step 3621, Time: 0.836041, Redshift: 0.196114, Nf = 0000611446, Systemstep: 0.000399149, Dloga: 0.000477542

Begin Step 3622, Time: 0.83644, Redshift: 0.195543, Nf = 0010423885, Systemstep: 0.00039934, Dloga: 0.000477542

Begin Step 3623, Time: 0.836839, Redshift: 0.194972, Nf = 0000607573, Systemstep: 0.00039953, Dloga: 0.000477542

Begin Step 3624, Time: 0.837239, Redshift: 0.194402, Nf = 0035585300, Systemstep: 0.000399721, Dloga: 0.000477542

Begin Step 3625, Time: 0.837639, Redshift: 0.193832, Nf = 0000607544, Systemstep: 0.000399912, Dloga: 0.000477542

Begin Step 3626, Time: 0.838039, Redshift: 0.193262, Nf = 0010419973, Systemstep: 0.000400103, Dloga: 0.000477542

Begin Step 3627, Time: 0.838439, Redshift: 0.192692, Nf = 0000603276, Systemstep: 0.000400294, Dloga: 0.000477542

Begin Step 3628, Time: 0.83884, Redshift: 0.192123, Nf = 0134217728, Systemstep: 0.000400486, Dloga: 0.000477542

Begin Step 3629, Time: 0.839241, Redshift: 0.191553, Nf = 0000607803, Systemstep: 0.000400677, Dloga: 0.000477542

Begin Step 3630, Time: 0.839641, Redshift: 0.190985, Nf = 0010444914, Systemstep: 0.000400868, Dloga: 0.000477542

Begin Step 3631, Time: 0.840043, Redshift: 0.190416, Nf = 0000605796, Systemstep: 0.00040106, Dloga: 0.000477542

Begin Step 3632, Time: 0.840444, Redshift: 0.189848, Nf = 0035629046, Systemstep: 0.000401251, Dloga: 0.000477542

Begin Step 3633, Time: 0.840845, Redshift: 0.18928, Nf = 0000604906, Systemstep: 0.000401443, Dloga: 0.000477542

Begin Step 3634, Time: 0.841247, Redshift: 0.188712, Nf = 0010449484, Systemstep: 0.000401635, Dloga: 0.000477542

Begin Step 3635, Time: 0.841649, Redshift: 0.188144, Nf = 0000600049, Systemstep: 0.000401827, Dloga: 0.000477542

Begin Step 3636, Time: 0.842051, Redshift: 0.187577, Nf = 0067568229, Systemstep: 0.000402018, Dloga: 0.000477542

Begin Step 3637, Time: 0.842453, Redshift: 0.18701, Nf = 0000599757, Systemstep: 0.00040221, Dloga: 0.000477542

Begin Step 3638, Time: 0.842855, Redshift: 0.186443, Nf = 0010451147, Systemstep: 0.000402403, Dloga: 0.000477542

Begin Step 3639, Time: 0.843258, Redshift: 0.185877, Nf = 0000595539, Systemstep: 0.000402595, Dloga: 0.000477542

Begin Step 3640, Time: 0.843661, Redshift: 0.185311, Nf = 0035612790, Systemstep: 0.000402787, Dloga: 0.000477542

Begin Step 3641, Time: 0.844064, Redshift: 0.184745, Nf = 0000594910, Systemstep: 0.00040298, Dloga: 0.000477542

Begin Step 3642, Time: 0.844467, Redshift: 0.184179, Nf = 0010448238, Systemstep: 0.000403172, Dloga: 0.000477542

Begin Step 3643, Time: 0.84487, Redshift: 0.183614, Nf = 0000590257, Systemstep: 0.000403365, Dloga: 0.000477542

Begin Step 3644, Time: 0.845274, Redshift: 0.183049, Nf = 0134217728, Systemstep: 0.000403557, Dloga: 0.000477542

Begin Step 3645, Time: 0.845678, Redshift: 0.182484, Nf = 0000596288, Systemstep: 0.00040375, Dloga: 0.000477542

Begin Step 3646, Time: 0.846081, Redshift: 0.181919, Nf = 0010472527, Systemstep: 0.000403943, Dloga: 0.000477542

Begin Step 3647, Time: 0.846486, Redshift: 0.181355, Nf = 0000597545, Systemstep: 0.000404136, Dloga: 0.000477542

Begin Step 3648, Time: 0.84689, Redshift: 0.180791, Nf = 0035654584, Systemstep: 0.000404329, Dloga: 0.000477542

Begin Step 3649, Time: 0.847294, Redshift: 0.180227, Nf = 0000600073, Systemstep: 0.000404522, Dloga: 0.000477542

Begin Step 3650, Time: 0.847699, Redshift: 0.179664, Nf = 0010474944, Systemstep: 0.000404715, Dloga: 0.000477542

Begin Step 3651, Time: 0.848104, Redshift: 0.179101, Nf = 0000599127, Systemstep: 0.000404909, Dloga: 0.000477542

Begin Step 3652, Time: 0.848509, Redshift: 0.178538, Nf = 0067495400, Systemstep: 0.000405102, Dloga: 0.000477542

Begin Step 3653, Time: 0.848914, Redshift: 0.177975, Nf = 0000601448, Systemstep: 0.000405295, Dloga: 0.000477542

Begin Step 3654, Time: 0.84932, Redshift: 0.177413, Nf = 0010477001, Systemstep: 0.000405489, Dloga: 0.000477542

Begin Step 3655, Time: 0.849726, Redshift: 0.17685, Nf = 0000599232, Systemstep: 0.000405683, Dloga: 0.000477542

Begin Step 3656, Time: 0.850131, Redshift: 0.176289, Nf = 0035638884, Systemstep: 0.000405876, Dloga: 0.000477542

Begin Step 3657, Time: 0.850538, Redshift: 0.175727, Nf = 0000600839, Systemstep: 0.00040607, Dloga: 0.000477542

Begin Step 3658, Time: 0.850944, Redshift: 0.175166, Nf = 0010475458, Systemstep: 0.000406264, Dloga: 0.000477542

Begin Step 3659, Time: 0.85135, Redshift: 0.174605, Nf = 0000597933, Systemstep: 0.000406458, Dloga: 0.000477542

Begin Step 3660, Time: 0.851757, Redshift: 0.174044, Nf = 0134217728, Systemstep: 0.000406653, Dloga: 0.000477542

Begin Step 3661, Time: 0.852164, Redshift: 0.173483, Nf = 0000605577, Systemstep: 0.000406847, Dloga: 0.000477542

Begin Step 3662, Time: 0.852571, Redshift: 0.172923, Nf = 0010500428, Systemstep: 0.000407041, Dloga: 0.000477542

Begin Step 3663, Time: 0.852978, Redshift: 0.172363, Nf = 0000608707, Systemstep: 0.000407235, Dloga: 0.000477542

Begin Step 3664, Time: 0.853385, Redshift: 0.171803, Nf = 0035679987, Systemstep: 0.00040743, Dloga: 0.000477542

Begin Step 3665, Time: 0.853793, Redshift: 0.171244, Nf = 0000613967, Systemstep: 0.000407625, Dloga: 0.000477542

Begin Step 3666, Time: 0.854201, Redshift: 0.170685, Nf = 0010503747, Systemstep: 0.000407819, Dloga: 0.000477542

Begin Step 3667, Time: 0.854609, Redshift: 0.170126, Nf = 0000615424, Systemstep: 0.000408014, Dloga: 0.000477542

Begin Step 3668, Time: 0.855017, Redshift: 0.169567, Nf = 0067419269, Systemstep: 0.000408209, Dloga: 0.000477542

Begin Step 3669, Time: 0.855426, Redshift: 0.169009, Nf = 0000620545, Systemstep: 0.000408404, Dloga: 0.000477542

Begin Step 3670, Time: 0.855834, Redshift: 0.168451, Nf = 0010502043, Systemstep: 0.000408599, Dloga: 0.000477542

Begin Step 3671, Time: 0.856243, Redshift: 0.167893, Nf = 0000620639, Systemstep: 0.000408794, Dloga: 0.000477542

Begin Step 3672, Time: 0.856652, Redshift: 0.167335, Nf = 0035665013, Systemstep: 0.00040899, Dloga: 0.000477542

Begin Step 3673, Time: 0.857061, Redshift: 0.166778, Nf = 0000624205, Systemstep: 0.000409185, Dloga: 0.000477542

Begin Step 3674, Time: 0.857471, Redshift: 0.166221, Nf = 0010498036, Systemstep: 0.00040938, Dloga: 0.000477542

Begin Step 3675, Time: 0.85788, Redshift: 0.165664, Nf = 0000622344, Systemstep: 0.000409576, Dloga: 0.000477542

Begin Step 3676, Time: 0.85829, Redshift: 0.165108, Nf = 0134217728, Systemstep: 0.000409771, Dloga: 0.000477542

Begin Step 3677, Time: 0.8587, Redshift: 0.164551, Nf = 0000630330, Systemstep: 0.000409967, Dloga: 0.000477542

Begin Step 3678, Time: 0.85911, Redshift: 0.163995, Nf = 0010522791, Systemstep: 0.000410163, Dloga: 0.000477542

Begin Step 3679, Time: 0.85952, Redshift: 0.16344, Nf = 0000631856, Systemstep: 0.000410359, Dloga: 0.000477542

Begin Step 3680, Time: 0.859931, Redshift: 0.162884, Nf = 0035704241, Systemstep: 0.000410555, Dloga: 0.000477542

Begin Step 3681, Time: 0.860342, Redshift: 0.162329, Nf = 0000634496, Systemstep: 0.000410751, Dloga: 0.000477542

Begin Step 3682, Time: 0.860753, Redshift: 0.161774, Nf = 0010528690, Systemstep: 0.000410947, Dloga: 0.000477542

Begin Step 3683, Time: 0.861164, Redshift: 0.161219, Nf = 0000632384, Systemstep: 0.000411144, Dloga: 0.000477542

Begin Step 3684, Time: 0.861575, Redshift: 0.160665, Nf = 0067343104, Systemstep: 0.00041134, Dloga: 0.000477542

Begin Step 3685, Time: 0.861987, Redshift: 0.160111, Nf = 0000634958, Systemstep: 0.000411536, Dloga: 0.000477542

Begin Step 3686, Time: 0.862398, Redshift: 0.159557, Nf = 0010530384, Systemstep: 0.000411733, Dloga: 0.000477542

Begin Step 3687, Time: 0.86281, Redshift: 0.159003, Nf = 0000632677, Systemstep: 0.00041193, Dloga: 0.000477542

Begin Step 3688, Time: 0.863222, Redshift: 0.15845, Nf = 0035687837, Systemstep: 0.000412126, Dloga: 0.000477542

Begin Step 3689, Time: 0.863635, Redshift: 0.157897, Nf = 0000633405, Systemstep: 0.000412323, Dloga: 0.000477542

Begin Step 3690, Time: 0.864047, Redshift: 0.157344, Nf = 0010527905, Systemstep: 0.00041252, Dloga: 0.000477542

Begin Step 3691, Time: 0.86446, Redshift: 0.156792, Nf = 0000629239, Systemstep: 0.000412717, Dloga: 0.000477542

Begin Step 3692, Time: 0.864873, Redshift: 0.156239, Nf = 0134217728, Systemstep: 0.000412914, Dloga: 0.000477542

Begin Step 3693, Time: 0.865286, Redshift: 0.155687, Nf = 0000635757, Systemstep: 0.000413112, Dloga: 0.000477542

Begin Step 3694, Time: 0.865699, Redshift: 0.155135, Nf = 0010551486, Systemstep: 0.000413309, Dloga: 0.000477542

Begin Step 3695, Time: 0.866113, Redshift: 0.154584, Nf = 0000635477, Systemstep: 0.000413506, Dloga: 0.000477542

Begin Step 3696, Time: 0.866527, Redshift: 0.154033, Nf = 0035723786, Systemstep: 0.000413704, Dloga: 0.000477542

Begin Step 3697, Time: 0.86694, Redshift: 0.153482, Nf = 0000637476, Systemstep: 0.000413902, Dloga: 0.000477542

Begin Step 3698, Time: 0.867355, Redshift: 0.152931, Nf = 0010554254, Systemstep: 0.000414099, Dloga: 0.000477542

Begin Step 3699, Time: 0.867769, Redshift: 0.152381, Nf = 0000637021, Systemstep: 0.000414297, Dloga: 0.000477542

Begin Step 3700, Time: 0.868183, Redshift: 0.15183, Nf = 0067264465, Systemstep: 0.000414495, Dloga: 0.000477542

Begin Step 3701, Time: 0.868598, Redshift: 0.151281, Nf = 0000639989, Systemstep: 0.000414693, Dloga: 0.000477542

Begin Step 3702, Time: 0.869013, Redshift: 0.150731, Nf = 0010554532, Systemstep: 0.000414891, Dloga: 0.000477542

Begin Step 3703, Time: 0.869428, Redshift: 0.150182, Nf = 0000638393, Systemstep: 0.000415089, Dloga: 0.000477542

Begin Step 3704, Time: 0.869843, Redshift: 0.149632, Nf = 0035706279, Systemstep: 0.000415287, Dloga: 0.000477542

Begin Step 3705, Time: 0.870259, Redshift: 0.149084, Nf = 0000641202, Systemstep: 0.000415486, Dloga: 0.000477542

Begin Step 3706, Time: 0.870674, Redshift: 0.148535, Nf = 0010550199, Systemstep: 0.000415684, Dloga: 0.000477542

Begin Step 3707, Time: 0.87109, Redshift: 0.147987, Nf = 0000637997, Systemstep: 0.000415883, Dloga: 0.000477542

Begin Step 3708, Time: 0.871506, Redshift: 0.147438, Nf = 0134217728, Systemstep: 0.000416081, Dloga: 0.000477542

Begin Step 3709, Time: 0.871923, Redshift: 0.146891, Nf = 0000644603, Systemstep: 0.00041628, Dloga: 0.000477542

Begin Step 3710, Time: 0.872339, Redshift: 0.146343, Nf = 0010568460, Systemstep: 0.000416479, Dloga: 0.000477542

Begin Step 3711, Time: 0.872756, Redshift: 0.145796, Nf = 0000644837, Systemstep: 0.000416678, Dloga: 0.000477542

Begin Step 3712, Time: 0.873173, Redshift: 0.145249, Nf = 0035741624, Systemstep: 0.000416877, Dloga: 0.000477542

Begin Step 3713, Time: 0.87359, Redshift: 0.144702, Nf = 0000646891, Systemstep: 0.000417076, Dloga: 0.000477542

Begin Step 3714, Time: 0.874007, Redshift: 0.144155, Nf = 0010570109, Systemstep: 0.000417275, Dloga: 0.000477542

